collection_id,start_time,end_time,time_duration,avg_cpu_usage,avg_memory_usage,record_count,start_after_collection_ids
377810188495,221315482934,221893496901,578013967,0.0012176347815472145,0.0007953229157820993,92,[]
383740465503,1209141024995,1256252204369,47111179374,0.014723447652963493,0.002499947181114784,104,[383740464687 383740465490]
384104913510,1295541202714,1318818061808,23276859094,0.013485131440339259,0.002518159371835215,108,[384104912851 384104913423]
384486278239,1380437016266,1398846804193,18409787927,0.003971236092703682,0.0016625722249348955,84,[384486277962 384486278218]
400012402946,2589119998940,2597215139369,8095140429,0.0026419067382812502,0.0018209075927734374,100,[400012402761]
381245594397,689247862664,708292113591,19044250927,0.004718508039202011,0.001825196402413504,84,[381245590576 381245594363]
381864351457,778104184786,799350723896,21246539110,0.004324744729434742,0.0018308863920323986,68,[381864350579 381864351363]
375939047816,86656901943,101688961875,15032059932,0.0019783746628534225,0.001512073335193452,84,[375939047732 375939047773]
385495844941,1641863239178,1647211096134,5347856956,0.0014353300395764802,0.001382325824938322,76,[385495844898]
400465163397,2678910398838,2678922920683,12521845,0.00725555419921875,0.0015411376953125,3,[]
380600338491,517008886460,517180752446,171865986,0.0005717924376781963,0.0005474542798686853,6664,[]
379420473249,350489361827,353347698787,2858336960,0.0011936611599392356,0.0008191638522677949,180,[]
379292093259,343034776980,350335754561,7300977581,0.010497609774271652,0.002479791641235351,96,[379292091915]
394946066899,1986755467471,2027499132889,40743665418,0.010256400475135215,0.0025528394258939303,104,[394946065007 394946066710]
396052268067,2073149997335,2086709554508,13559557173,0.009258602940758991,0.0027954633845839387,172,[396052266231]
399693987239,2510252516518,2512055515024,1802998506,0.0014606558758279557,0.0009020929751188859,115,[]
384481843560,1379464304155,1391623279282,12158975127,0.006342252095540365,0.002309551945439091,108,[384481841740 384481843526 384481842478 384481843492]
395255506410,2001704363432,2006196403148,4492039716,0.0009191686456853695,0.0009021181048768942,165,[]
383393299711,1121783423254,1147478979479,25695556225,0.008280924388340546,0.0025158269064767032,112,[383393299474 383393299588]
380933902642,604349236377,645481919060,41132682683,0.012823148207230997,0.0024357709017666894,88,[380933897041 380933902183]
395893841125,2061394776929,2061975042612,580265683,0.0015914780752999444,0.0006644044603620257,112,[]
396931921814,2158039915589,2165235195882,7195280293,0.0033239746093750005,0.0016638565063476563,100,[396931894891]
397872062959,2246903965629,2252553357329,5649391700,0.0025167995029025613,0.0015443166097005208,72,[397872062512]
394044378232,1897868735178,1927410031857,29541296679,0.008104714480313389,0.0024065104397860445,88,[394044377751 394044378212 394044377859 394044378218]
387838678111,1726583383241,1746328331716,19744948475,0.008594703674316398,0.0024970735822405134,140,[387838675805 387838677998]
378599266371,263318088158,263978617110,660528952,0.001943664550781251,0.000761260986328125,100,[]
377496391074,174455623160,175276983924,821360764,0.0004224777221679688,0.0007327397664388021,30,[]
385480456430,1638686057344,1669775832447,31089775103,0.011282067549856084,0.0025185032894736847,76,[385480456188 385480456407 385480456277 385480456412]
380936542025,604637739310,609004761036,4367021726,0.0008755804787219405,0.0007504073666854644,284,[]
375880965515,84441814261,109317532862,24875718601,0.004121656003205672,0.001782251440960428,92,[375880964485 375880965490]
396064255770,2074108179398,2087697344358,13589164960,0.0026018524169921873,0.0016631698608398438,100,[396064255698 396064255753]
378620694242,267507517813,269666493912,2158976099,0.0010022073984146116,0.0008583068847656247,320,[]
396028478219,2072189724939,2093225622549,21035897610,0.008159663226153404,0.0025645333367425045,148,[396028477505 396028477996]
380642775802,525327353102,527151757580,1824404478,0.0011205478590361922,0.0010476209679428422,245,[]
378606797708,264756597145,266361958547,1605361402,0.001344142816005609,0.0010064932016225962,195,[]
385128914396,1552299440195,1561527224131,9227783936,0.0024099804106212804,0.00148909432547433,84,[385128914150 385128914305]
